City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
390,Haapiti,PF,2021-05-30 18:35:57,-17.5667,-149.8667,80.33,76,100,19.39
391,Nishihara,JP,2021-05-30 18:35:57,26.1842,127.7558,75.2,100,90,9.22
392,Bombay,IN,2021-05-30 18:34:34,19.0144,72.8479,84.18,79,75,3.44
393,Iquitos,PE,2021-05-30 18:34:15,-3.7481,-73.2472,82.44,83,75,9.22
394,Chilca,PE,2021-05-30 18:35:58,-12.5211,-76.7372,68.16,79,30,6.35
395,San Giovanni Rotondo,IT,2021-05-30 18:35:59,41.7049,15.7191,66.2,52,20,9.22
396,Russell,US,2021-05-30 18:35:59,32.3502,-85.1999,75.99,50,75,5.75
397,Jingdezhen,CN,2021-05-30 18:35:59,29.2947,117.2079,70.11,97,100,0.63
398,Sao Filipe,CV,2021-05-30 18:36:00,14.8961,-24.4956,72.34,81,35,10.87
399,Mpika,ZM,2021-05-30 18:36:00,-11.8343,31.4529,54.95,52,0,2.44
400,Bacolod,PH,2021-05-30 18:35:56,10.6667,122.95,79.48,84,86,4.61
401,Kamaishi,JP,2021-05-30 18:36:01,39.2667,141.8833,54.14,79,5,6.04
402,Port Lincoln,AU,2021-05-30 18:36:01,-34.7333,135.8667,54.77,41,100,12.73
403,Holoby,UA,2021-05-30 18:36:02,51.0865,25.0077,51.06,93,100,7.92
404,Yeppoon,AU,2021-05-30 18:36:02,-23.1333,150.7333,56.98,88,1,10.78
405,Faanui,PF,2021-05-30 18:36:03,-16.4833,-151.75,79.92,76,100,16.04
406,Lagoa,PT,2021-05-30 18:36:03,39.05,-27.9833,63.64,77,97,9.08
407,Biak,ID,2021-05-30 18:36:03,-0.9131,122.8766,76.08,87,96,5.1
408,Calama,CL,2021-05-30 18:36:04,-22.4667,-68.9333,68.49,18,20,17.27
409,Sirtich,RU,2021-05-30 18:36:04,41.8321,48.228,65.88,82,90,2.93
410,Bull Savanna,JM,2021-05-30 18:36:05,17.8868,-77.5902,83.28,64,86,15.14
411,Prince George,CA,2021-05-30 18:33:09,53.9166,-122.753,63.0,51,40,8.05
412,Itaituba,BR,2021-05-30 18:35:22,-4.2761,-55.9836,95.16,55,20,0.0
413,Palana,RU,2021-05-30 18:36:06,59.1167,159.9667,35.31,85,88,2.59
414,Miri,MY,2021-05-30 18:33:51,4.4148,114.0089,77.14,94,20,4.07
415,Oituz,RO,2021-05-30 18:36:06,46.2,26.6167,59.32,93,99,2.46
416,Along,IN,2021-05-30 18:36:06,28.1667,94.7667,70.92,93,70,1.74
417,Kachiry,KZ,2021-05-30 18:36:07,53.0675,76.1036,65.77,36,93,13.6
418,Pizarro,CO,2021-05-30 18:36:07,4.9533,-77.366,81.23,78,52,7.99
419,Flores,GT,2021-05-30 18:36:07,16.9226,-89.8994,97.54,35,49,2.3
420,Esperance,AU,2021-05-30 18:36:08,-33.8667,121.9,55.24,82,71,20.31
421,Gavrilov-Yam,RU,2021-05-30 18:36:08,57.3018,39.8533,48.04,62,16,8.81
422,Namatanai,PG,2021-05-30 18:36:09,-3.6667,152.4333,78.69,82,87,6.69
423,Juegang,CN,2021-05-30 18:36:09,32.3174,121.1855,68.67,84,100,8.48
424,Kahului,US,2021-05-30 18:33:14,20.8947,-156.47,80.83,73,20,3.44
425,Nhulunbuy,AU,2021-05-30 18:36:10,-12.2333,136.7667,75.2,83,40,8.05
426,Kloulklubed,PW,2021-05-30 18:36:10,7.0419,134.2556,81.1,78,100,23.96
427,Brasileia,BR,2021-05-30 18:36:10,-11.0161,-68.7481,82.4,74,75,8.05
428,Syamzha,RU,2021-05-30 18:36:11,60.0158,41.0614,36.66,71,0,4.7
429,Tabou,CI,2021-05-30 18:36:11,4.423,-7.3528,79.52,83,100,7.56
430,Santa Isabel Do Rio Negro,BR,2021-05-30 18:36:11,-0.4139,-65.0192,86.4,67,46,4.14
431,Atbasar,KZ,2021-05-30 18:36:12,51.8,68.3333,68.07,69,100,1.41
432,La Peca,PE,2021-05-30 18:36:12,-5.6111,-78.435,82.67,56,49,2.95
433,Viterbo,IT,2021-05-30 18:36:13,42.4167,12.0833,69.84,35,0,14.97
434,Mujiayingzi,CN,2021-05-30 18:36:13,42.1167,118.7833,60.08,53,100,6.85
435,Sao Lourenco Do Sul,BR,2021-05-30 18:36:14,-31.3653,-51.9783,59.05,43,0,6.58
436,Essau,GM,2021-05-30 18:36:14,13.4839,-16.5347,73.62,81,50,17.13
437,Canico,PT,2021-05-30 18:36:15,32.6333,-16.85,69.71,74,20,8.32
438,Ipameri,BR,2021-05-30 18:36:15,-17.7219,-48.1597,87.17,30,100,3.22
439,Powell River,CA,2021-05-30 18:36:15,49.8496,-124.5361,60.33,94,90,2.3
440,Tommot,RU,2021-05-30 18:36:16,58.9564,126.2925,46.56,82,26,1.1
441,Nouakchott,MR,2021-05-30 18:36:16,18.0858,-15.9785,75.13,64,32,24.81
442,Kjollefjord,NO,2021-05-30 18:36:16,70.9457,27.3465,42.85,93,75,21.5
443,Qaqortoq,GL,2021-05-30 18:36:17,60.7167,-46.0333,48.7,65,4,3.2
444,Tazovskiy,RU,2021-05-30 18:36:17,67.4667,78.7,36.95,92,100,9.24
445,Tandil,AR,2021-05-30 18:36:18,-37.3217,-59.1332,52.65,46,76,10.8
446,Vanderhoof,CA,2021-05-30 18:35:39,54.0166,-124.0198,51.91,68,100,3.56
447,Acarau,BR,2021-05-30 18:36:18,-2.8856,-40.12,82.24,71,8,14.7
448,Praia Da Vitoria,PT,2021-05-30 18:36:18,38.7333,-27.0667,68.25,73,40,12.37
449,Teeli,RU,2021-05-30 18:36:19,51.0333,90.2333,46.96,48,75,1.5
450,Lodja,CD,2021-05-30 18:36:19,-3.4833,23.4333,76.91,47,95,2.13
451,Beitbridge,ZW,2021-05-30 18:36:20,-22.2167,30.0,66.9,35,3,9.89
452,Ayan,RU,2021-05-30 18:36:20,56.45,138.1667,36.9,96,98,4.05
453,Bonthe,SL,2021-05-30 18:36:21,7.5264,-12.505,80.2,82,100,10.09
454,Mananara,MG,2021-05-30 18:36:21,-16.1667,49.7667,71.04,93,27,3.29
455,Port-Gentil,GA,2021-05-30 18:36:21,-0.7193,8.7815,80.56,83,40,13.8
456,Cayenne,GF,2021-05-30 18:36:22,4.9333,-52.3333,82.99,83,0,10.36
457,Beringovskiy,RU,2021-05-30 18:36:22,63.05,179.3167,35.73,75,14,9.4
458,Saint-Leu,RE,2021-05-30 18:36:22,-21.15,55.2833,70.63,76,4,2.91
459,Vila Do Maio,CV,2021-05-30 18:36:23,15.1333,-23.2167,78.8,57,0,16.11
460,Necochea,AR,2021-05-30 18:36:23,-38.5473,-58.7368,55.0,41,99,14.09
461,Saint-Marc,HT,2021-05-30 18:36:24,19.1082,-72.6938,84.56,63,18,7.52
462,Ulladulla,AU,2021-05-30 18:36:24,-35.35,150.4667,46.87,82,1,4.79
463,Port Hope,US,2021-05-30 18:36:25,43.9408,-82.7127,64.4,62,0,6.91
464,Humen,CN,2021-05-30 18:36:25,22.819,113.6731,86.0,81,100,7.54
465,Vallenar,CL,2021-05-30 18:36:25,-28.5708,-70.7581,81.57,24,0,6.46
466,Angren,UZ,2021-05-30 18:36:26,41.0167,70.1436,71.92,39,2,3.91
467,Sheridan,US,2021-05-30 18:36:26,44.8333,-106.9173,68.7,34,1,4.0
468,Beboto,TD,2021-05-30 18:36:27,8.2668,16.939,88.25,38,78,2.57
469,Ahipara,NZ,2021-05-30 18:36:27,-35.1667,173.1667,57.2,83,74,23.96
470,Sao Paulo De Olivenca,BR,2021-05-30 18:36:27,-3.3783,-68.8725,86.38,65,100,2.24
471,Riohacha,CO,2021-05-30 18:36:28,11.5444,-72.9072,88.45,53,93,16.82
472,Hobyo,SO,2021-05-30 18:36:28,5.3505,48.5268,79.34,83,67,23.49
473,Qianan,CN,2021-05-30 18:36:29,44.9932,124.0581,57.63,67,83,6.04
474,Kuah,MY,2021-05-30 18:36:29,6.3265,99.8432,82.38,94,20,6.04
475,Esil,KZ,2021-05-30 18:36:29,51.9556,66.4042,66.36,76,93,7.7
476,Curup,ID,2021-05-30 18:36:30,-3.4667,102.5333,66.67,99,94,1.92
477,Bereda,ES,2021-05-30 18:35:35,43.2686,-7.5406,67.41,70,11,6.15
478,Barentu,ER,2021-05-30 18:36:30,15.1139,37.5928,91.89,17,10,11.52
479,Sawakin,SD,2021-05-30 18:36:31,19.1059,37.3321,89.74,41,0,7.14
480,Puerto Del Rosario,ES,2021-05-30 18:36:31,28.5004,-13.8627,73.08,73,40,17.27
481,Camopi,GF,2021-05-30 18:32:10,3.1655,-52.3158,81.21,89,95,3.67
482,Madukkur,IN,2021-05-30 18:36:32,10.4833,79.4,85.84,59,53,8.63
483,Tura,IN,2021-05-30 18:34:10,25.5198,90.2201,73.65,96,98,4.14
484,Normal,US,2021-05-30 18:32:47,40.5142,-88.9906,69.03,40,4,8.01
485,Mayo,US,2021-05-30 18:36:32,38.8876,-76.5119,56.07,83,90,7.0
486,Luang Prabang,LA,2021-05-30 18:36:33,19.8856,102.1347,75.99,89,98,1.92
487,Hakkari,TR,2021-05-30 18:36:33,37.5833,44.1667,53.37,47,0,3.8
488,Saveh,IR,2021-05-30 18:36:34,35.0213,50.3566,85.12,11,6,15.17
489,Mhlambanyatsi,SZ,2021-05-30 18:36:34,-26.45,31.0167,44.71,80,93,3.38
490,Port Blair,IN,2021-05-30 18:35:28,11.6667,92.75,81.9,82,100,4.16
491,Richards Bay,ZA,2021-05-30 18:36:35,-28.783,32.0377,62.74,72,97,6.49
492,Poronaysk,RU,2021-05-30 18:36:35,49.2167,143.1167,37.58,78,96,16.71
493,Zhaodong,CN,2021-05-30 18:36:36,46.0833,125.9833,60.8,72,0,6.71
494,Boddam,GB,2021-05-30 18:36:36,57.4667,-1.7833,67.39,90,2,15.77
495,Mogadishu,SO,2021-05-30 18:33:50,2.0371,45.3438,78.57,87,77,16.49
496,Alexandria,EG,2021-05-30 18:33:44,31.2156,29.9553,87.8,33,0,8.05
497,Makakilo City,US,2021-05-30 18:35:52,21.3469,-158.0858,77.68,69,20,4.61
498,Crotone,IT,2021-05-30 18:36:37,39.0851,17.1178,64.4,77,0,12.66
499,Takaka,NZ,2021-05-30 18:36:37,-40.85,172.8,48.97,83,100,4.21
500,Kimbe,PG,2021-05-30 18:36:38,-5.5502,150.1429,75.63,94,24,4.41
501,Manokwari,ID,2021-05-30 18:36:38,-0.8667,134.0833,79.92,79,100,1.92
502,Porto Novo,BJ,2021-05-30 18:36:39,6.4965,2.6036,82.4,89,40,9.22
503,Bushehr,IR,2021-05-30 18:36:39,28.9684,50.8385,91.49,52,0,11.5
504,Manggar,ID,2021-05-30 18:36:39,-2.8833,108.2667,80.51,81,9,4.14
505,Rayachoti,IN,2021-05-30 18:36:40,14.05,78.75,87.71,50,100,11.1
506,High Level,CA,2021-05-30 18:36:40,58.5169,-117.136,66.31,42,75,4.76
507,Xichang,CN,2021-05-30 18:36:41,27.8964,102.2634,65.41,77,100,3.06
508,Zhanaozen,KZ,2021-05-30 18:36:41,43.3,52.8,81.27,33,0,10.87
509,Malanje,AO,2021-05-30 18:36:41,-9.5402,16.341,66.16,45,38,2.77
510,Vilkaviskis,LT,2021-05-30 18:36:42,54.6517,23.0322,47.64,80,37,7.29
511,Novorudnyy,RU,2021-05-30 18:36:42,51.5026,58.1873,70.29,73,0,7.38
512,Excelsior Springs,US,2021-05-30 18:36:43,39.3392,-94.2261,66.99,48,1,4.61
513,Poyarkovo,RU,2021-05-30 18:36:43,49.6,128.6833,47.64,96,52,7.23
514,Omboue,GA,2021-05-30 18:36:44,-1.5746,9.2618,76.57,90,84,8.12
515,Japura,ID,2021-05-30 18:36:44,-0.3167,102.35,75.56,93,94,2.13
516,Pemangkat,ID,2021-05-30 18:36:45,1.1667,108.9667,79.86,79,66,2.75
517,Kamenka,RU,2021-05-30 18:36:45,51.3223,42.7678,60.06,96,73,10.31
518,Jiazi,CN,2021-05-30 18:36:45,22.8779,116.067,80.37,88,100,0.78
519,Maltahohe,NA,2021-05-30 18:36:46,-24.8333,16.9833,58.89,28,19,4.97
520,Puerto Baquerizo Moreno,EC,2021-05-30 18:35:58,-0.9,-89.6,79.79,65,20,18.41
521,Ico,BR,2021-05-30 18:36:46,-6.4011,-38.8622,92.25,29,56,7.25
522,Belyy Yar,RU,2021-05-30 18:36:47,53.6039,91.3903,46.29,76,0,6.6
523,Santa Maria,BR,2021-05-30 18:36:19,-29.6842,-53.8069,58.3,38,0,3.56
524,Atherton,GB,2021-05-30 18:36:47,53.5237,-2.4935,69.35,64,0,7.31
525,Honiara,SB,2021-05-30 18:36:48,-9.4333,159.95,76.3,89,99,3.27
526,Brandon,US,2021-05-30 18:36:48,27.9378,-82.2859,93.33,59,1,1.99
527,Turukhansk,RU,2021-05-30 18:36:48,65.8167,87.9833,48.09,74,100,23.71
528,Timmins,CA,2021-05-30 18:36:49,48.4669,-81.3331,71.6,18,20,13.8
529,Texarkana,US,2021-05-30 18:36:49,33.4251,-94.0477,71.74,59,20,5.75
530,Dvinskoy,RU,2021-05-30 18:36:50,62.1535,45.1175,35.83,77,9,3.98
531,Ballina,AU,2021-05-30 18:36:50,-28.8667,153.5667,57.24,77,75,8.05
532,Tevriz,RU,2021-05-30 18:36:50,57.509,72.4042,58.64,73,3,5.68
533,Klaksvik,FO,2021-05-30 18:36:51,62.2266,-6.589,56.32,92,16,19.15
534,Kalianget,ID,2021-05-30 18:36:51,-7.05,113.9333,79.29,82,100,4.0
535,Lamu,KE,2021-05-30 18:36:51,-2.2717,40.902,79.02,83,11,11.45
536,Tottori,JP,2021-05-30 18:36:52,35.5,134.2333,55.22,84,0,5.5
537,Oranjemund,NA,2021-05-30 18:36:52,-28.55,16.4333,56.12,88,0,10.87
538,Boffa,GN,2021-05-30 18:36:53,10.1667,-14.0333,80.13,73,100,7.67
539,Tanete,ID,2021-05-30 18:36:53,-3.9443,119.7848,74.23,95,15,3.33
540,Zugdidi,GE,2021-05-30 18:36:53,42.5088,41.8709,60.03,96,0,2.66
541,Tigil,RU,2021-05-30 18:33:10,57.8,158.6667,39.97,70,12,3.0
542,Southern Pines,US,2021-05-30 18:36:54,35.174,-79.3923,66.78,68,90,9.22
543,Dingle,PH,2021-05-30 18:35:10,10.9995,122.6711,78.31,89,100,1.19
544,Havre-Saint-Pierre,CA,2021-05-30 18:36:54,50.2334,-63.5986,59.36,47,1,9.22
545,Aksarka,RU,2021-05-30 18:36:55,66.5606,67.7975,36.7,64,8,12.26
546,Gambela,ET,2021-05-30 18:36:55,8.25,34.5833,79.81,60,4,4.07
547,Belmonte,BR,2021-05-30 18:36:56,-15.8631,-38.8828,82.9,67,18,7.45
548,Ocho Rios,JM,2021-05-30 18:36:56,18.4025,-77.1048,87.55,68,19,13.44
549,Rognan,NO,2021-05-30 18:36:56,67.0953,15.3878,46.54,90,100,2.73
550,Khawhai,IN,2021-05-30 18:36:57,23.3667,93.1167,60.37,96,6,1.3
551,Bafra,TR,2021-05-30 18:36:57,41.5678,35.9069,62.6,88,40,1.14
552,Aykhal,RU,2021-05-30 18:36:58,66.0,111.5,49.15,48,15,4.03
553,Suntar,RU,2021-05-30 18:36:58,62.1444,117.6319,49.42,77,92,3.29
554,Brzesko,PL,2021-05-30 18:36:59,49.9691,20.6061,57.25,91,99,5.61
555,Ivybridge,GB,2021-05-30 18:36:59,50.3904,-3.9191,62.06,84,3,7.16
556,Qeshm,IR,2021-05-30 18:36:59,26.9581,56.2719,87.8,70,0,9.22
557,Ewa Beach,US,2021-05-30 18:37:00,21.3156,-158.0072,79.09,69,20,4.61
558,Kazerun,IR,2021-05-30 18:37:00,29.6195,51.6541,83.26,10,0,1.74
559,San Francisco,US,2021-05-30 18:36:26,37.7749,-122.4194,69.01,63,20,4.61
560,Malysheva,RU,2021-05-30 18:37:01,57.1185,61.4035,64.38,97,100,6.38
561,Bismarck,US,2021-05-30 18:37:02,46.8083,-100.7837,73.4,27,40,16.11
562,Yanam,IN,2021-05-30 18:37:02,16.7333,82.2167,83.97,82,6,3.98
563,Rongcheng,CN,2021-05-30 18:37:02,30.634,117.8517,71.74,93,100,2.55
564,Hedaru,TZ,2021-05-30 18:37:03,-4.5,37.9,72.68,65,87,4.16
565,Revuca,SK,2021-05-30 18:37:03,48.6835,20.1173,52.57,94,100,3.38
566,Yokadouma,CM,2021-05-30 18:37:04,3.5167,15.05,73.27,89,100,0.76
567,Berlevag,NO,2021-05-30 18:37:04,70.8578,29.0864,42.75,75,75,19.57
568,Suratgarh,IN,2021-05-30 18:37:04,29.3167,73.9,93.85,26,0,8.48
569,Husavik,IS,2021-05-30 18:37:05,66.0449,-17.3389,57.11,56,98,10.98
570,Kemijarvi,FI,2021-05-30 18:37:05,66.7131,27.4306,53.15,58,100,9.82
571,Falkenberg,SE,2021-05-30 18:37:05,56.9055,12.4912,64.54,80,5,4.43
572,Kemin,KG,2021-05-30 18:37:06,42.7846,75.6892,59.68,81,100,5.95
573,Bambanglipuro,ID,2021-05-30 18:34:25,-7.95,110.2833,62.6,87,66,3.4
574,Tessalit,ML,2021-05-30 18:34:39,20.1986,1.0114,100.96,7,100,10.54
575,Lynn Haven,US,2021-05-30 18:37:07,30.2455,-85.6483,84.97,43,1,4.0
576,Sokoni,TZ,2021-05-30 18:37:08,-6.4333,39.55,78.8,83,20,5.75
577,Camocim,BR,2021-05-30 18:37:08,-2.9022,-40.8411,83.14,71,51,13.22
578,Isla Aguada,MX,2021-05-30 18:37:09,18.7833,-91.4667,89.64,60,34,6.44
579,Bayanday,RU,2021-05-30 18:37:09,53.0661,105.5139,32.65,72,93,2.86
580,Bakel,SN,2021-05-30 18:37:09,14.905,-12.4568,101.86,18,33,4.27
581,Sabang,ID,2021-05-30 18:37:10,5.8933,95.3214,83.59,71,100,17.45
582,Sanlucar La Mayor,ES,2021-05-30 18:37:10,37.3871,-6.2011,86.41,42,100,5.01
583,Galle,LK,2021-05-30 18:37:10,6.0367,80.217,80.28,85,82,16.17
584,Kuruman,ZA,2021-05-30 18:37:11,-27.4524,23.4325,47.98,31,100,3.31
585,Anjiang,CN,2021-05-30 18:37:11,27.3194,110.1031,68.05,91,99,1.12
